viajeros,viajes,provincia_origen,provincia_origen_name,provincia_destino,provincia_destino_name,day,weekday,is_holiday_origen,is_holiday_destino,temp_origen,precip_origen,temp_destino,precip_destino,icon_origen_clear-day,icon_origen_cloudy,icon_origen_partly-cloudy-day,icon_origen_rain,icon_origen_wind,icon_destino_clear-day,icon_destino_cloudy,icon_destino_partly-cloudy-day,icon_destino_rain,icon_destino_wind,is_event_origen,is_event_destino
4522,4766,46,Valencia/Valéncia,8,Barcelona,2023-03-17,5,0,0,12.3,0.0,13.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
6237,6579,46,Valencia/Valéncia,28,Madrid,2023-03-17,5,0,0,12.3,0.0,13.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
5882,5972,46,Valencia/Valéncia,30,Murcia,2023-03-17,5,0,0,12.3,0.0,14.8,0.0,0,0,1,0,0,0,0,1,0,0,1,0
298,376,46,Valencia/Valéncia,29,Málaga,2023-03-17,5,0,0,12.3,0.0,16.5,0.0,0,0,1,0,0,0,0,1,0,0,1,0
585,760,46,Valencia/Valéncia,41,Sevilla,2023-03-17,5,0,0,12.3,0.0,16.8,0.1,0,0,1,0,0,0,0,0,1,0,1,0
1944,2168,3,Alicante,8,Barcelona,2023-03-18,6,0,0,14.7,0.5,13.3,0.0,0,0,0,1,0,0,0,1,0,0,0,0
1878,2046,3,Alicante,28,Madrid,2023-03-18,6,0,0,14.7,0.5,10.7,0.2,0,0,0,1,0,0,0,0,1,0,0,0
54269,58054,3,Alicante,30,Murcia,2023-03-18,6,0,0,14.7,0.5,15.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
183,219,3,Alicante,29,Málaga,2023-03-18,6,0,0,14.7,0.5,17.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
83,100,3,Alicante,41,Sevilla,2023-03-18,6,0,0,14.7,0.5,16.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
51318,53050,3,Alicante,46,Valencia/Valéncia,2023-03-18,6,0,0,14.7,0.5,15.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1
2263,2494,8,Barcelona,3,Alicante,2023-03-18,6,0,0,13.3,0.0,14.7,0.5,0,0,1,0,0,0,0,0,1,0,0,0
8098,8639,8,Barcelona,28,Madrid,2023-03-18,6,0,0,13.3,0.0,10.7,0.2,0,0,1,0,0,0,0,0,1,0,0,0
1137,1373,8,Barcelona,30,Murcia,2023-03-18,6,0,0,13.3,0.0,15.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
892,997,8,Barcelona,29,Málaga,2023-03-18,6,0,0,13.3,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1237,1359,8,Barcelona,41,Sevilla,2023-03-18,6,0,0,13.3,0.0,16.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4010,4476,8,Barcelona,46,Valencia/Valéncia,2023-03-18,6,0,0,13.3,0.0,15.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1
2797,2963,28,Madrid,3,Alicante,2023-03-18,6,0,0,10.7,0.2,14.7,0.5,0,0,0,1,0,0,0,0,1,0,0,0
10648,11127,28,Madrid,8,Barcelona,2023-03-18,6,0,0,10.7,0.2,13.3,0.0,0,0,0,1,0,0,0,1,0,0,0,0
947,1050,28,Madrid,30,Murcia,2023-03-18,6,0,0,10.7,0.2,15.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3229,3424,28,Madrid,29,Málaga,2023-03-18,6,0,0,10.7,0.2,17.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3912,4061,28,Madrid,41,Sevilla,2023-03-18,6,0,0,10.7,0.2,16.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
9057,9351,28,Madrid,46,Valencia/Valéncia,2023-03-18,6,0,0,10.7,0.2,15.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1
57788,61548,30,Murcia,3,Alicante,2023-03-18,6,0,0,15.2,0.0,14.7,0.5,0,0,1,0,0,0,0,0,1,0,0,0
1146,1408,30,Murcia,8,Barcelona,2023-03-18,6,0,0,15.2,0.0,13.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
744,841,30,Murcia,28,Madrid,2023-03-18,6,0,0,15.2,0.0,10.7,0.2,0,0,1,0,0,0,0,0,1,0,0,0
197,218,30,Murcia,29,Málaga,2023-03-18,6,0,0,15.2,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
70,103,30,Murcia,41,Sevilla,2023-03-18,6,0,0,15.2,0.0,16.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5441,5532,30,Murcia,46,Valencia/Valéncia,2023-03-18,6,0,0,15.2,0.0,15.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1
163,200,29,Málaga,3,Alicante,2023-03-18,6,0,0,17.5,0.0,14.7,0.5,0,0,1,0,0,0,0,0,1,0,0,0
952,1080,29,Málaga,8,Barcelona,2023-03-18,6,0,0,17.5,0.0,13.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2809,3004,29,Málaga,28,Madrid,2023-03-18,6,0,0,17.5,0.0,10.7,0.2,0,0,1,0,0,0,0,0,1,0,0,0
221,240,29,Málaga,30,Murcia,2023-03-18,6,0,0,17.5,0.0,15.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
13751,14134,29,Málaga,41,Sevilla,2023-03-18,6,0,0,17.5,0.0,16.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
272,334,29,Málaga,46,Valencia/Valéncia,2023-03-18,6,0,0,17.5,0.0,15.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1
66,83,41,Sevilla,3,Alicante,2023-03-18,6,0,0,16.0,0.0,14.7,0.5,0,0,1,0,0,0,0,0,1,0,0,0
1120,1227,41,Sevilla,8,Barcelona,2023-03-18,6,0,0,16.0,0.0,13.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2956,3057,41,Sevilla,28,Madrid,2023-03-18,6,0,0,16.0,0.0,10.7,0.2,0,0,1,0,0,0,0,0,1,0,0,0
84,109,41,Sevilla,30,Murcia,2023-03-18,6,0,0,16.0,0.0,15.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
15324,15760,41,Sevilla,29,Málaga,2023-03-18,6,0,0,16.0,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
387,544,41,Sevilla,46,Valencia/Valéncia,2023-03-18,6,0,0,16.0,0.0,15.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1
45870,47510,46,Valencia/Valéncia,3,Alicante,2023-03-18,6,0,0,15.0,0.0,14.7,0.5,0,0,1,0,0,0,0,0,1,0,1,0
3797,4237,46,Valencia/Valéncia,8,Barcelona,2023-03-18,6,0,0,15.0,0.0,13.3,0.0,0,0,1,0,0,0,0,1,0,0,1,0
4738,5013,46,Valencia/Valéncia,28,Madrid,2023-03-18,6,0,0,15.0,0.0,10.7,0.2,0,0,1,0,0,0,0,0,1,0,1,0
3854,3956,46,Valencia/Valéncia,30,Murcia,2023-03-18,6,0,0,15.0,0.0,15.2,0.0,0,0,1,0,0,0,0,1,0,0,1,0
176,244,46,Valencia/Valéncia,29,Málaga,2023-03-18,6,0,0,15.0,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,1,0
458,633,46,Valencia/Valéncia,41,Sevilla,2023-03-18,6,0,0,15.0,0.0,16.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0
2019,2302,3,Alicante,8,Barcelona,2023-03-19,7,0,0,15.1,0.0,13.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
2060,2162,3,Alicante,28,Madrid,2023-03-19,7,0,0,15.1,0.0,11.7,0.0,1,0,0,0,0,0,0,0,1,0,0,0
50170,52803,3,Alicante,30,Murcia,2023-03-19,7,0,0,15.1,0.0,15.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
148,176,3,Alicante,29,Málaga,2023-03-19,7,0,0,15.1,0.0,17.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
206,253,3,Alicante,41,Sevilla,2023-03-19,7,0,0,15.1,0.0,15.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
48294,49676,3,Alicante,46,Valencia/Valéncia,2023-03-19,7,0,0,15.1,0.0,13.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1
2009,2284,8,Barcelona,3,Alicante,2023-03-19,7,0,0,13.6,0.0,15.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
8069,8670,8,Barcelona,28,Madrid,2023-03-19,7,0,0,13.6,0.0,11.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
978,1095,8,Barcelona,30,Murcia,2023-03-19,7,0,0,13.6,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1318,1404,8,Barcelona,29,Málaga,2023-03-19,7,0,0,13.6,0.0,17.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1241,1343,8,Barcelona,41,Sevilla,2023-03-19,7,0,0,13.6,0.0,15.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3914,4217,8,Barcelona,46,Valencia/Valéncia,2023-03-19,7,0,0,13.6,0.0,13.8,0.0,0,0,1,0,0,0,0,1,0,0,0,1
2540,2638,28,Madrid,3,Alicante,2023-03-19,7,0,0,11.7,0.0,15.1,0.0,0,0,0,1,0,1,0,0,0,0,0,0
13039,13583,28,Madrid,8,Barcelona,2023-03-19,7,0,0,11.7,0.0,13.6,0.0,0,0,0,1,0,0,0,1,0,0,0,0
1004,1084,28,Madrid,30,Murcia,2023-03-19,7,0,0,11.7,0.0,15.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3105,3296,28,Madrid,29,Málaga,2023-03-19,7,0,0,11.7,0.0,17.5,0.0,0,0,0,1,0,1,0,0,0,0,0,0
4664,4790,28,Madrid,41,Sevilla,2023-03-19,7,0,0,11.7,0.0,15.6,0.0,0,0,0,1,0,1,0,0,0,0,0,0
7867,8101,28,Madrid,46,Valencia/Valéncia,2023-03-19,7,0,0,11.7,0.0,13.8,0.0,0,0,0,1,0,0,0,1,0,0,0,1
53774,56463,30,Murcia,3,Alicante,2023-03-19,7,0,0,15.4,0.0,15.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1079,1170,30,Murcia,8,Barcelona,2023-03-19,7,0,0,15.4,0.0,13.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
650,717,30,Murcia,28,Madrid,2023-03-19,7,0,0,15.4,0.0,11.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
205,238,30,Murcia,29,Málaga,2023-03-19,7,0,0,15.4,0.0,17.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
83,257,30,Murcia,41,Sevilla,2023-03-19,7,0,0,15.4,0.0,15.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5219,5318,30,Murcia,46,Valencia/Valéncia,2023-03-19,7,0,0,15.4,0.0,13.8,0.0,0,0,1,0,0,0,0,1,0,0,0,1
249,278,29,Málaga,3,Alicante,2023-03-19,7,0,0,17.5,0.0,15.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1205,1319,29,Málaga,8,Barcelona,2023-03-19,7,0,0,17.5,0.0,13.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3370,3583,29,Málaga,28,Madrid,2023-03-19,7,0,0,17.5,0.0,11.7,0.0,1,0,0,0,0,0,0,0,1,0,0,0
380,410,29,Málaga,30,Murcia,2023-03-19,7,0,0,17.5,0.0,15.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
18376,18759,29,Málaga,41,Sevilla,2023-03-19,7,0,0,17.5,0.0,15.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
379,440,29,Málaga,46,Valencia/Valéncia,2023-03-19,7,0,0,17.5,0.0,13.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1
225,243,41,Sevilla,3,Alicante,2023-03-19,7,0,0,15.6,0.0,15.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1351,1481,41,Sevilla,8,Barcelona,2023-03-19,7,0,0,15.6,0.0,13.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4251,4370,41,Sevilla,28,Madrid,2023-03-19,7,0,0,15.6,0.0,11.7,0.0,1,0,0,0,0,0,0,0,1,0,0,0
138,351,41,Sevilla,30,Murcia,2023-03-19,7,0,0,15.6,0.0,15.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16379,16730,41,Sevilla,29,Málaga,2023-03-19,7,0,0,15.6,0.0,17.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
342,471,41,Sevilla,46,Valencia/Valéncia,2023-03-19,7,0,0,15.6,0.0,13.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1
47636,49031,46,Valencia/Valéncia,3,Alicante,2023-03-19,7,0,0,13.8,0.0,15.1,0.0,0,0,1,0,0,1,0,0,0,0,1,0
5039,5309,46,Valencia/Valéncia,8,Barcelona,2023-03-19,7,0,0,13.8,0.0,13.6,0.0,0,0,1,0,0,0,0,1,0,0,1,0
8270,8538,46,Valencia/Valéncia,28,Madrid,2023-03-19,7,0,0,13.8,0.0,11.7,0.0,0,0,1,0,0,0,0,0,1,0,1,0
5390,5468,46,Valencia/Valéncia,30,Murcia,2023-03-19,7,0,0,13.8,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
281,357,46,Valencia/Valéncia,29,Málaga,2023-03-19,7,0,0,13.8,0.0,17.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
369,519,46,Valencia/Valéncia,41,Sevilla,2023-03-19,7,0,0,13.8,0.0,15.6,0.0,0,0,1,0,0,1,0,0,0,0,1,0
2955,3235,3,Alicante,8,Barcelona,2023-03-20,1,0,0,14.2,0.0,12.2,0.4,0,0,1,0,0,0,0,0,1,0,0,0
4293,4480,3,Alicante,28,Madrid,2023-03-20,1,0,1,14.2,0.0,12.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
65193,72299,3,Alicante,30,Murcia,2023-03-20,1,0,0,14.2,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
149,177,3,Alicante,29,Málaga,2023-03-20,1,0,0,14.2,0.0,14.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
97,119,3,Alicante,41,Sevilla,2023-03-20,1,0,0,14.2,0.0,16.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
55815,58494,3,Alicante,46,Valencia/Valéncia,2023-03-20,1,0,0,14.2,0.0,14.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3077,3374,8,Barcelona,3,Alicante,2023-03-20,1,0,0,12.2,0.4,14.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
14945,15615,8,Barcelona,28,Madrid,2023-03-20,1,0,1,12.2,0.4,12.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
1674,1879,8,Barcelona,30,Murcia,2023-03-20,1,0,0,12.2,0.4,15.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
1587,1688,8,Barcelona,29,Málaga,2023-03-20,1,0,0,12.2,0.4,14.4,0.0,0,0,0,1,0,1,0,0,0,0,0,0
1981,2138,8,Barcelona,41,Sevilla,2023-03-20,1,0,0,12.2,0.4,16.1,0.0,0,0,0,1,0,1,0,0,0,0,0,0
5358,5574,8,Barcelona,46,Valencia/Valéncia,2023-03-20,1,0,0,12.2,0.4,14.6,0.0,0,0,0,1,0,0,0,1,0,0,0,0
2099,2288,28,Madrid,3,Alicante,2023-03-20,1,1,0,12.2,0.0,14.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
9884,10608,28,Madrid,8,Barcelona,2023-03-20,1,1,0,12.2,0.0,12.2,0.4,0,0,1,0,0,0,0,0,1,0,0,0
971,1079,28,Madrid,30,Murcia,2023-03-20,1,1,0,12.2,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2908,3087,28,Madrid,29,Málaga,2023-03-20,1,1,0,12.2,0.0,14.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3997,4168,28,Madrid,41,Sevilla,2023-03-20,1,1,0,12.2,0.0,16.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4856,5089,28,Madrid,46,Valencia/Valéncia,2023-03-20,1,1,0,12.2,0.0,14.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
65240,72279,30,Murcia,3,Alicante,2023-03-20,1,0,0,15.4,0.0,14.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1532,1702,30,Murcia,8,Barcelona,2023-03-20,1,0,0,15.4,0.0,12.2,0.4,0,0,1,0,0,0,0,0,1,0,0,0
1534,1632,30,Murcia,28,Madrid,2023-03-20,1,0,1,15.4,0.0,12.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
206,226,30,Murcia,29,Málaga,2023-03-20,1,0,0,15.4,0.0,14.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
124,146,30,Murcia,41,Sevilla,2023-03-20,1,0,0,15.4,0.0,16.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6046,6113,30,Murcia,46,Valencia/Valéncia,2023-03-20,1,0,0,15.4,0.0,14.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
219,248,29,Málaga,3,Alicante,2023-03-20,1,0,0,14.4,0.0,14.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1315,1426,29,Málaga,8,Barcelona,2023-03-20,1,0,0,14.4,0.0,12.2,0.4,1,0,0,0,0,0,0,0,1,0,0,0
4625,4825,29,Málaga,28,Madrid,2023-03-20,1,0,1,14.4,0.0,12.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
252,274,29,Málaga,30,Murcia,2023-03-20,1,0,0,14.4,0.0,15.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16121,16843,29,Málaga,41,Sevilla,2023-03-20,1,0,0,14.4,0.0,16.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
350,454,29,Málaga,46,Valencia/Valéncia,2023-03-20,1,0,0,14.4,0.0,14.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
77,91,41,Sevilla,3,Alicante,2023-03-20,1,0,0,16.1,0.0,14.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1470,1664,41,Sevilla,8,Barcelona,2023-03-20,1,0,0,16.1,0.0,12.2,0.4,1,0,0,0,0,0,0,0,1,0,0,0
5524,5736,41,Sevilla,28,Madrid,2023-03-20,1,0,1,16.1,0.0,12.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
135,155,41,Sevilla,30,Murcia,2023-03-20,1,0,0,16.1,0.0,15.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
15921,16635,41,Sevilla,29,Málaga,2023-03-20,1,0,0,16.1,0.0,14.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0
544,631,41,Sevilla,46,Valencia/Valéncia,2023-03-20,1,0,0,16.1,0.0,14.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
52428,55038,46,Valencia/Valéncia,3,Alicante,2023-03-20,1,0,0,14.6,0.0,14.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6179,6359,46,Valencia/Valéncia,8,Barcelona,2023-03-20,1,0,0,14.6,0.0,12.2,0.4,0,0,1,0,0,0,0,0,1,0,0,0
14477,14764,46,Valencia/Valéncia,28,Madrid,2023-03-20,1,0,1,14.6,0.0,12.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6095,6169,46,Valencia/Valéncia,30,Murcia,2023-03-20,1,0,0,14.6,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
323,429,46,Valencia/Valéncia,29,Málaga,2023-03-20,1,0,0,14.6,0.0,14.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
588,674,46,Valencia/Valéncia,41,Sevilla,2023-03-20,1,0,0,14.6,0.0,16.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
2608,2941,3,Alicante,8,Barcelona,2023-03-21,2,0,0,13.7,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3644,3833,3,Alicante,28,Madrid,2023-03-21,2,0,0,13.7,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
64916,71555,3,Alicante,30,Murcia,2023-03-21,2,0,0,13.7,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
172,198,3,Alicante,29,Málaga,2023-03-21,2,0,0,13.7,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
140,171,3,Alicante,41,Sevilla,2023-03-21,2,0,0,13.7,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
49652,52393,3,Alicante,46,Valencia/Valéncia,2023-03-21,2,0,0,13.7,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2660,3009,8,Barcelona,3,Alicante,2023-03-21,2,0,0,12.9,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
15772,16595,8,Barcelona,28,Madrid,2023-03-21,2,0,0,12.9,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1403,1585,8,Barcelona,30,Murcia,2023-03-21,2,0,0,12.9,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1388,1508,8,Barcelona,29,Málaga,2023-03-21,2,0,0,12.9,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1837,2015,8,Barcelona,41,Sevilla,2023-03-21,2,0,0,12.9,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4368,4573,8,Barcelona,46,Valencia/Valéncia,2023-03-21,2,0,0,12.9,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2508,2726,28,Madrid,3,Alicante,2023-03-21,2,0,0,13.1,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
12732,13506,28,Madrid,8,Barcelona,2023-03-21,2,0,0,13.1,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1128,1272,28,Madrid,30,Murcia,2023-03-21,2,0,0,13.1,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3497,3760,28,Madrid,29,Málaga,2023-03-21,2,0,0,13.1,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5158,5345,28,Madrid,41,Sevilla,2023-03-21,2,0,0,13.1,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5715,6082,28,Madrid,46,Valencia/Valéncia,2023-03-21,2,0,0,13.1,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
67243,74058,30,Murcia,3,Alicante,2023-03-21,2,0,0,15.4,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1378,1532,30,Murcia,8,Barcelona,2023-03-21,2,0,0,15.4,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1190,1323,30,Murcia,28,Madrid,2023-03-21,2,0,0,15.4,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
245,253,30,Murcia,29,Málaga,2023-03-21,2,0,0,15.4,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
98,125,30,Murcia,41,Sevilla,2023-03-21,2,0,0,15.4,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5362,5437,30,Murcia,46,Valencia/Valéncia,2023-03-21,2,0,0,15.4,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
163,182,29,Málaga,3,Alicante,2023-03-21,2,0,0,14.0,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1200,1327,29,Málaga,8,Barcelona,2023-03-21,2,0,0,14.0,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4358,4623,29,Málaga,28,Madrid,2023-03-21,2,0,0,14.0,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
389,400,29,Málaga,30,Murcia,2023-03-21,2,0,0,14.0,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
15101,15960,29,Málaga,41,Sevilla,2023-03-21,2,0,0,14.0,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
256,415,29,Málaga,46,Valencia/Valéncia,2023-03-21,2,0,0,14.0,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
156,180,41,Sevilla,3,Alicante,2023-03-21,2,0,0,17.5,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1624,1826,41,Sevilla,8,Barcelona,2023-03-21,2,0,0,17.5,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6476,6648,41,Sevilla,28,Madrid,2023-03-21,2,0,0,17.5,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
66,93,41,Sevilla,30,Murcia,2023-03-21,2,0,0,17.5,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
16039,16848,41,Sevilla,29,Málaga,2023-03-21,2,0,0,17.5,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
392,547,41,Sevilla,46,Valencia/Valéncia,2023-03-21,2,0,0,17.5,0.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
47366,50044,46,Valencia/Valéncia,3,Alicante,2023-03-21,2,0,0,13.0,0.0,13.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4802,5009,46,Valencia/Valéncia,8,Barcelona,2023-03-21,2,0,0,13.0,0.0,12.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
9681,10020,46,Valencia/Valéncia,28,Madrid,2023-03-21,2,0,0,13.0,0.0,13.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4653,4708,46,Valencia/Valéncia,30,Murcia,2023-03-21,2,0,0,13.0,0.0,15.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
281,442,46,Valencia/Valéncia,29,Málaga,2023-03-21,2,0,0,13.0,0.0,14.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
486,623,46,Valencia/Valéncia,41,Sevilla,2023-03-21,2,0,0,13.0,0.0,17.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2578,2927,3,Alicante,8,Barcelona,2023-03-22,3,0,0,14.4,0.0,13.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3201,3354,3,Alicante,28,Madrid,2023-03-22,3,0,0,14.4,0.0,14.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0
66251,73174,3,Alicante,30,Murcia,2023-03-22,3,0,0,14.4,0.0,15.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
196,216,3,Alicante,29,Málaga,2023-03-22,3,0,0,14.4,0.0,14.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
83,93,3,Alicante,41,Sevilla,2023-03-22,3,0,0,14.4,0.0,18.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
50438,52911,3,Alicante,46,Valencia/Valéncia,2023-03-22,3,0,0,14.4,0.0,12.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
2749,3073,8,Barcelona,3,Alicante,2023-03-22,3,0,0,13.5,0.0,14.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
15710,16620,8,Barcelona,28,Madrid,2023-03-22,3,0,0,13.5,0.0,14.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1333,1592,8,Barcelona,30,Murcia,2023-03-22,3,0,0,13.5,0.0,15.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1254,1336,8,Barcelona,29,Málaga,2023-03-22,3,0,0,13.5,0.0,14.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1900,2014,8,Barcelona,41,Sevilla,2023-03-22,3,0,0,13.5,0.0,18.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
